date 8,date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker patronage,defender patronage,att team id,def team id
20241119,19/11 15:28,4292840,Mangas,1131715,Cai Mar LaC Neb Yas Krv,4868968,linda,1060473,Yas Cel Jhu Neb Seb Axe,20,Axe(11064) Vex(7996) Cai(11064) Fen(11064) Oli(11064),Alb(11064) Axe(11064) Vex(4773) Cai(7804) Oli(7804),183303,10000
20241119,19/11 15:21,4668830,TrumpReturns,1128872,Axe Fac Seb Kai K'A Aur,11706745,Team Black,1041922,Ast Yas Sat May Iri Axe,20,Mar(8108) Alb(11064) Axe(11064) Vex(10154) Cai(11064),Oli(6894) Cai(8108) Mer(6894) Axe(10154) Alb(8782),183303,10000
20241119,19/11 15:15,4868542,stratis,1116746,Axe Hel Dor Ori Neb Aur,15095779,Saeftel,932141,Yas Dan Cel Iri Pho Cai,20,Mer(11064)  ###  Axe(11064)  ###  Cai(11064),Fen(4983) Cai(8838) Axe(8108) Alb(8108) Mer(5417),183303,10000
20241119,19/11 15:24,4587443,Momi,1177083,Axe Mar Isa Mor Yas Krv,20930624,RudiVoller,916254,Aur Kri Cel Neb Lrs Axe,20,Oli(11064) Mar(11064) Axe(11064) Cai(11064) Bis(11064),Cai(6938) Axe(11064) Kho(6894)  ###  Mer(6220),183303,10000
20241119,19/11 16:24,4587443,Momi,1146650,Axe Dor Ori Isa Dan Lut,4330684,Helle,1103522,Ast K'A Yas Cel Seb Axe,16,Axe(11064) Mer(11064) Mar(11064) Fen(11064) Oli(11064),Bis(10378) Fen(11064) Cai(5913) Axe(11064) Alb(11064),183303,10000
20241119,19/11 13:05,4712527,HRCAK,1164375,Alb Mar Jhu Cel Yas Aur,4620442,Miles,945807,Krv K'A Mor Pho Mar Axe,14,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Alb(11064) Fen(9428) Axe(11064)  ###  Oli(6894),183303,10000
20241119,19/11 17:23,4868542,stratis,1116746,Axe Hel Dor Ori Neb Aur,4330684,Helle,1103522,Ast K'A Yas Cel Seb Axe,4,Mer(11064)  ###  Axe(11064)  ###  Cai(11064),Bis(10378) Fen(11064) Cai(5913) Axe(11064) Alb(11064),183303,10000
20241118,18/11 16:12,4668830,TrumpReturns,1110293,Axe Fac Jor Kai K'A Aur,4182055,Лесовод 12,1006254,Krv Dan Jhu Seb Mar Alb,20,Mar(8108) Axe(11064) Bis(8108) Vex(10154) Cai(11064),Alb(11064) Cai(7394) Fen(6484) Oli(6484) Axe(8518),183303,310231
20241118,18/11 16:15,4668830,TrumpReturns,1108375,Axe Mar Fac Jor K'A Aur,4187814,Ватник 4187814,1000586,Krv Gal Dan Pho Mar Axe,20,Oli(9018) Mar(8108) Axe(11064) Vex(10154) Cai(11064),Alb(9428) Fen(7804) Cai(7804) Axe(9428) Oli(11064),183303,310231
20241118,18/11 17:55,4868542,stratis,1116746,Axe Hel Dor Ori Neb Aur,4371565,jekarus73,1063130,Krv K'A Yas Mor Mar Axe,20,Mer(11064)  ###  Axe(11064)  ###  Cai(11064),Oli(11064) Vex(8518) Alb(11064) Axe(11064)  ###,183303,310231
20241118,18/11 15:36,4292840,Mangas,1131584,Cai Mar LaC Neb Yas Krv,4386527,Денис,888431,Ruf Dan Jhu Seb Faf Axe,20,Axe(11064) Vex(7996) Cai(11064) Fen(11064) Oli(11064),Oli(6894) Cai(6220) Fen(6894) Alb(10154) Mar(3853),183303,310231
20241118,18/11 17:53,23402789,Ragto,1149001,Axe Iri Seb Cel Dan Krv,4666998,Сергей,867504,Krv Mor Jhu Pho Mar Oli,20,Bis(10364) Oli(11064) Axe(11064) Cai(9018) Alb(11064),Alb(11064) Oli(7804) Fen(7804) Mer(7804) Axe(11064),183303,310231
20241118,18/11 13:49,4587443,Momi,1177083,Axe Mar Isa Mor Yas Krv,4690484,Ладомир,941371,Ast Yas Seb Iri Mar Axe,20,Axe(11064) Mar(11064) Oli(11064) Cai(11064) Bis(11064),Oli(9461) Cai(7804) Alb(11064) Bis(4773) Axe(11064),183303,310231
20241118,18/11 17:51,23402789,Ragto,1128085,Alb Dor Iri Hei Mor Krv,9235386,Ратник,1030439,Krv K'A Neb Seb Mar Axe,20,Mer(10252) Alb(11064) Axe(11064) Oli(11064) Bis(10364),Oli(11064) Fen(11064) Cai(6047) Alb(11064) Axe(11064),183303,310231
20241118,18/11 13:08,4411565,СКАРАБЕЙ,1121424,Axe Mar Seb Yas K'A Ast,11466966,Колобок,987950,Krv K'A Seb Fac Mar Alb,20,Axe(11064) Alb(11064) Cai(11064) Fen(10114) Oli(8754),Oli(9692) Fen(9428) Alb(11064) Bis(5713) Axe(6894),183303,310231
20241118,18/11 17:55,4868542,stratis,1116746,Axe Hel Dor Ori Neb Aur,27688236,БЕРЕГИНЯ,1095635,Dan Jhu Seb Ori Hel Axe,20,Mer(11064)  ###  Axe(11064)  ###  Cai(11064),Cai(11064) Fen(6645) Alb(11064) Axe(11064) Mer(4912),183303,310231
20241118,18/11 13:09,4411565,СКАРАБЕЙ,1121424,Axe Mar Seb Yas K'A Ast,15112729,ЗАСС,1044079,Krv Yas Cel Jhu Mar Alb,19,Axe(11064) Alb(11064) Cai(11064) Fen(10114) Oli(8754),Alb(11064) Cai(11064) Axe(11064) Fen(11064) Oli(11064),183303,310231
20241118,18/11 19:35,4529972,Team ICE,1097374,Oli Mar Fac Seb K'A Krv,15112729,ЗАСС,1044079,Krv Yas Cel Jhu Mar Alb,1,###  Axe(11064) Alb(7394) Fen(10154) Oli(11064),Alb(11064) Cai(11064) Axe(11064) Fen(11064) Oli(11064),183303,310231
20241116,16/11 16:03,23402789,Ragto,1091098,Axe Mar Iri Neb Kei Krv,4257212,Василий,1111649,Krv Isa Jhu Seb Mar Axe,20,Axe(11064) Alb(11064) Cai(9018) Fen(7804) Oli(11064),Oli(11064) Mar(10225) Fen(11064) Alb(11064) Axe(11064),183303,38247
20241116,16/11 14:58,4411696,Feinripp,998447,Axe Faf Jor Seb Neb Jhu,4260614,Кречет,1135364,Ast Cel Ami Neb Lia Axe,20,Mar(9018) Oli(11064) Alb(11064) Cai(11064) Fen(10952),Oli(11064) Bis(11064) Axe(11064) Cai(11064) Alb(11064),183303,38247
20241116,16/11 16:55,4868542,stratis,1115901,Axe Hel Dor Ori Neb Aur,44413340,Вася,1075483,Dan Neb Ori Aug Dor Kho,20,Mer(11064)  ###  Axe(11064)  ###  Cai(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(7028),183303,38247
20241116,16/11 18:28,4668830,TrumpReturns,1056808,Axe Fac Iri Seb Isa Aur,52672397,Dalar,1109978,Aur Ara Iri Dor Hel Axe,11,Axe(11064) Bis(8108) Alb(11064) Oli(9018) Cai(11064),Cai(11064) Mar(9018) Oli(11064) Mer(11064) Bis(11064),183303,38247
20241116,16/11 18:27,4668830,TrumpReturns,1028058,Axe Fac Iri Seb Neb Aur,52672397,Dalar,1109978,Aur Ara Iri Dor Hel Axe,9,Axe(11064) Bis(8108) Alb(11064)  ###  Cai(11064),Cai(11064) Mar(9018) Oli(11064) Mer(11064) Bis(11064),183303,38247
20241116,16/11 20:16,4529972,Team ICE,1094837,Oli Mar Fac Seb K'A Krv,4181126,Сварог,1137848,Aur Kri Cel Seb Lrs Axe,8,###  Axe(11064) Alb(7264) Fen(10154) Oli(11064),Cai(11064) Mer(11064) Axe(11064) Alb(9428) Kho(11064),183303,38247
20241116,16/11 16:56,4868542,stratis,1115901,Axe Hel Dor Ori Neb Aur,11460409,Уникум,1117652,Dan Neb Ori LaC Aid Kho,5,Mer(11064)  ###  Axe(11064)  ###  Cai(11064),Cai(11064)  ###  Mar(11064) Fen(11064) Kho(11064),183303,38247
20241116,16/11 20:10,4712527,HRCAK,1161161,Alb Mar Jhu Cel Yas Aur,47828017,lukas66,1174024,Dan Seb Ori Aug Dor Cai,3,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Cai(11064) Fen(11064) Mer(11064) Alb(11064) Axe(11064),183303,38247
20241116,16/11 15:16,4292840,Mangas,1130942,Axe Mar LaC Neb Yas Krv,4612994,УМНИЦА,1091735,Ruf Dan Seb Iri Mar Axe,2,Axe(11064) Vex(7912) Cai(11064) Fen(11064) Oli(11064),Oli(11064) Cai(11064) Fen(11064) Alb(11064) Axe(11064),183303,38247
20241116,16/11 18:00,4411565,СКАРАБЕЙ,1121483,Axe Fac Seb Yas K'A Ast,11460409,Уникум,1117652,Dan Neb Ori LaC Aid Kho,0,Kho(6916) Alb(11064) Cai(11064) Fen(10114) Oli(8754),Cai(11064)  ###  Mar(11064) Fen(11064) Kho(11064),183303,38247
20241116,16/11 17:59,4411565,СКАРАБЕЙ,1120005,Axe Mar Fac Yas K'A Ast,11460409,Уникум,1117652,Dan Neb Ori LaC Aid Kho,0,Axe(11064) Kho(6916) Cai(11064) Fen(10114) Oli(8754),Cai(11064)  ###  Mar(11064) Fen(11064) Kho(11064),183303,38247
20241115,15/11 12:07,4411565,СКАРАБЕЙ,1118110,Axe Mar Fac Yas K'A Ast,4285270,Mogami,1118702,Krv K'A Yas Kai Seb Oli,20,Axe(11064) Kho(6916) Cai(11064) Fen(10114) Oli(8754),Oli(11064) Fen(9428) Cai(9428) Axe(10114) Alb(11064),183303,38806
20241115,15/11 13:46,4712527,HRCAK,1160873,Alb Mar Jhu Cel Yas Aur,4415886,TAKAYUU,1040712,Krv K'A Yas Ori Mar Oli,20,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Oli(11064) Fen(4198) Alb(6033) Bis(4729) Axe(11064),183303,38806
20241115,15/11 12:15,4208957,patlacoche,1184989,Axe Seb Kai Dan K'A Krv,4434255,hououki,1133575,Ruf Dan Neb Seb Mar Axe,20,Alb(11064) Bis(11064) Cai(11064) Mar(11064) Oli(11064),Oli(9428) Fen(11064) Cai(11064) Alb(11064) Axe(11064),183303,38806
20241115,15/11 17:21,4868542,stratis,1128458,Axe Hel Dor Ori Neb Aur,4453006,Flat,1179020,Ast Dan Cel Seb Iri Axe,20,Kho(11064) Mer(11064) Axe(11064)  ###  Cai(11064),Bis(11064) Cai(11064) Axe(11064) Alb(11064) Oli(11064),183303,38806
20241115,15/11 14:26,4411696,Feinripp,1063271,Axe Jet Dor Lia Yas Kay,4499882,Erdimain,1115226,Ast Gal May Art The Fen,20,Axe(11064) Mer(7394) Mar(9018) Cai(11064) Bis(7394),Oli(11064) Alb(10378) Axe(7804) Fen(11064) Mer(7804),183303,38806
20241115,15/11 17:36,4454896,Team D,1088136,Axe Jet Iri Seb Neb Dan,4621490,Teamel VUR,1024863,Aur Dan Neb Seb Mar Mar,20,Axe(11064) Alb(11064) Oli(11064)  ###  Cai(11064),Mer(9428) Fen(5947) Cai(9428) Alb(9428) Axe(9428),183303,38806
20241115,15/11 18:07,23402789,Ragto,1117898,Alb Iri Neb Mor Kei Krv,4750768,Fron,939788,Ruf Ami Neb Hei Pol Axe,20,Alb(11064) Cai(9018) Axe(11064) Fen(7804) Oli(11064),Oli(11064) Axe(9428) Cai(9428) Alb(9428) Kho(9428),183303,38806
20241115,15/11 13:22,4411696,Feinripp,1063271,Axe Jet Dor Lia Yas Kay,4818005,Team 4818005,1044900,Ara Mor Pho Pol Mar Axe,20,Axe(11064) Mer(7394) Mar(9018) Cai(11064) Bis(7394),Mar(11064) Oli(11064) Mer(11064) Kho(4773) Axe(10784),183303,38806
20241115,15/11 16:19,4668830,TrumpReturns,1128036,Axe Fac Seb Kai K'A Aur,8607691,Drug addiction,1119001,Krv Dan Kei Seb Mar Alb,20,Bis(8108) Alb(11064) Axe(11064) Vex(10154) Cai(11064),Oli(11064) Cai(11064) Alb(11064)  ###  Axe(11064),183303,38806
20241115,15/11 16:35,4668830,TrumpReturns,1109018,Axe Fac Jor Kai K'A Aur,20927731,gabacho,1114883,Ruf Dan Seb Iri Mar Axe,20,Mar(8108) Axe(11064) Bis(8108) Vex(10154) Cai(11064),Oli(11064) Fen(1895) Alb(11064) Bis(11064) Axe(11064),183303,38806
20241115,15/11 17:26,4868542,stratis,1027358,Axe Aug Ori Seb Neb Aur,4820170,Butch,1061340,Aur Ara Neb Ori Aug Kho,19,Alb(9428) Axe(11064) Oli(9461)  ###  Cai(11064),Cai(11064) Mar(9428)  ###  Bis(9428) Alb(11064),183303,38806
20241115,15/11 18:06,23402789,Ragto,1146872,Axe Iri Seb Cel Dan Krv,4325679,sakurakko,1086836,Krv Dan Seb Iri Dor Axe,14,Alb(11064) Fen(7804) Axe(11064) Cai(9018) Oli(11064),Oli(11064) Cai(9748) Fen(7804) Alb(9428) Axe(11064),183303,38806
20241115,15/11 18:38,4411565,СКАРАБЕЙ,1120005,Axe Mar Fac Yas K'A Ast,20927669,Hi-Ji,1055493,Aur Qin Cel Iri Mar Axe,11,Axe(11064) Kho(6916) Cai(11064) Fen(10114) Oli(8754),Axe(10378) Fen(9428) Mer(9428) Alb(9538) Oli(7914),183303,38806
20241115,15/11 13:45,4712527,HRCAK,1160873,Alb Mar Jhu Cel Yas Aur,20927669,Hi-Ji,1055493,Aur Qin Cel Iri Mar Axe,9,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Axe(10378) Fen(9428) Mer(9428) Alb(9538) Oli(7914),183303,38806
20241115,15/11 18:25,4454896,Team D,1156969,Axe Iri Ori Seb Neb Dan,4820170,Butch,1061340,Aur Ara Neb Ori Aug Kho,1,Alb(11064) Axe(11064) Oli(11064)  ###  Cai(11064),Cai(11064) Mar(9428)  ###  Bis(9428) Alb(11064),183303,38806
20241113,13/11 12:10,4868542,stratis,1128043,Axe Hel Dor Ori Neb Aur,4164039,Team 4164039-,1038204,Ast May Dan Jor Mar Alb,20,Kho(11064) Mer(11064) Axe(11064)  ###  Cai(11064),Bis(7804) Alb(9428) Cai(9428) Axe(9428) Oli(9428),183303,36637
20241113,13/11 12:06,4868542,stratis,1128043,Axe Hel Dor Ori Neb Aur,4184497,KENT6,1074550,Dan Neb Seb LaC Aid Axe,20,Kho(11064) Mer(11064) Axe(11064)  ###  Cai(11064),Fen(11064) Cai(11064) Alb(11064) Mar(11064) Kho(11064),183303,36637
20241113,13/11 11:41,4454896,Team D,1142408,Axe Hel Iri Ori Seb Dan,4331131,Team 4331131,1031964,Ast Yas Ara Kei Mar Axe,20,Mer(6676) Bis(5683) Mar(11064) Oli(11064) Cai(11064),Axe(11064) Cai(8382) Mar(8110) Alb(11064) Oli(10154),183303,36637
20241113,13/11 11:40,4454896,Team D,1144860,Axe Iri Ori Isa Dan Aur,4438023,Super Monkey,897616,Dan Cel Neb Ori Faf Oli,20,Bis(5683) Mar(11064) Axe(11064) Cai(11064) Oli(11064),Cai(7925) Axe(10154)  ###  Mer(6484) Oli(11064),183303,36637
20241113,13/11 11:53,4750576,NoCanDo,1075574,Axe Pho Iri Seb Mor Dan,4811314,carlton,665175,Ast Ami Hei Dor Pol Axe,20,Kho(8782) Bis(9428) Alb(9692) Oli(11064) Cai(11064),Bis(4384) Oli(4727) Alb(7914) Axe(7096) Mar(6024),183303,36637
20241112,12/11 15:07,4668830,TrumpReturns,1127633,Axe Fac Seb Kai K'A Aur,4182055,Лесовод 12,999661,Krv Dan Jhu Seb Mar Alb,20,Bis(8108) Alb(11064) Axe(11064) Vex(10154) Cai(11064),Alb(11064) Cai(7394) Fen(6484) Oli(6484) Axe(8518),183303,310231
20241112,12/11 13:01,4208957,patlacoche,1171830,Axe Mar Seb Yas K'A Krv,4184614,Артём,1101100,Aur Dan Isa Seb Mar Axe,20,Axe(11064) Alb(11064) Cai(11064) Mar(11064) Oli(11064),Cai(11064) Fen(9428) Oli(9428) Alb(10896) Axe(11064),183303,310231
20241112,12/11 14:31,4454896,Team D,1091455,Axe Iri Jhu Isa Dan Ruf,4345581,Pav23el02,1014416,Aur Kri Cel Lrs Dor Axe,20,###  Alb(11064) Oli(11064) Cai(11064) Bis(5683),Cai(7804) Bis(6894) Kho(6894) Mer(7804) Axe(9428),183303,310231
20241112,12/11 13:42,4868542,stratis,1042703,Cai Hel Aug Ori Neb Aur,4371565,jekarus73,1062972,Krv K'A Yas Mor Mar Axe,20,Axe(11064) Alb(9428) Mer(11064)  ###  Cai(11064),Oli(11064) Vex(8518) Alb(11064) Axe(11064)  ###,183303,310231
20241112,12/11 15:02,4668830,TrumpReturns,1105937,Axe Mar Fac Jor K'A Aur,4662923,Zukora,1023855,Krv Gal Qin Jhu Mar Oli,20,Oli(9018) Bis(8108) Axe(11064) Vex(10154) Cai(11064),Alb(11064) Fen(11064) Cai(7859) Vex(6244) Oli(11064),183303,310231
20241112,12/11 16:43,23402789,Ragto,1143604,Axe Iri Seb Cel Dan Krv,4666998,Сергей,863572,Krv Mor Jhu Pho Mar Oli,20,Bis(10364) Fen(7804) Axe(11064) Cai(9018) Oli(11064),Alb(11064) Oli(7804) Fen(7804) Mer(7804) Axe(11064),183303,310231
20241112,12/11 16:41,23402789,Ragto,1144483,Axe Iri Seb Cel Dan Krv,9235386,Ратник,1030097,Krv K'A Neb Seb Mar Axe,20,Alb(11064) Fen(7804) Axe(11064) Cai(9018) Oli(11064),Oli(11064) Fen(11064) Cai(6047) Alb(11064) Axe(11064),183303,310231
20241112,12/11 14:31,4454896,Team D,1091455,Axe Iri Jhu Isa Dan Ruf,45170333,Искра (ur7ikj),1015397,Aur Cel Ori Dor Hel Axe,20,###  Alb(11064) Oli(11064) Cai(11064) Bis(5683),Cai(4773) Bis(4783) Axe(11064) Mer(7912) Kho(6484),183303,310231
20241112,12/11 13:42,4868542,stratis,984591,Cai Aug Ori Neb Isa Aur,27688236,БЕРЕГИНЯ,1093816,Dan Jhu Seb Ori Hel Axe,13,Alb(9428) Mer(11064)  ###  Axe(11064) Cai(11064),Cai(11064) Fen(5906) Alb(11064) Axe(11064) Mer(4912),183303,310231
20241112,12/11 15:45,4529972,Team ICE,1094411,Axe Mar Fac Seb K'A Krv,4187814,Ватник 4187814,999509,Krv Gal Dan Pho Mar Axe,11,###  Axe(11064) Alb(7129) Fen(10154) Oli(11064),Alb(9428) Fen(7804) Cai(7804) Axe(9428) Oli(11064),183303,310231
20241112,12/11 13:25,4712527,HRCAK,1160565,Alb Mar Jhu Cel Yas Aur,4187814,Ватник 4187814,999509,Krv Gal Dan Pho Mar Axe,9,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Alb(9428) Fen(7804) Cai(7804) Axe(9428) Oli(11064),183303,310231
20241112,12/11 14:05,4411565,СКАРАБЕЙ,1116834,Axe Mar Seb Yas K'A Ast,27688236,БЕРЕГИНЯ,1093816,Dan Jhu Seb Ori Hel Axe,4,Axe(11064) Alb(11064) Cai(11064) Fen(10114) Oli(8754),Cai(11064) Fen(5906) Alb(11064) Axe(11064) Mer(4912),183303,310231
20241112,12/11 14:08,4411565,СКАРАБЕЙ,1116834,Axe Mar Seb Yas K'A Ast,27688236,БЕРЕГИНЯ,1093816,Dan Jhu Seb Ori Hel Axe,3,Axe(11064) Alb(11064) Cai(11064) Fen(10114) Oli(8754),Cai(11064) Fen(5906) Alb(11064) Axe(11064) Mer(4912),183303,310231
20241111,11/11 15:38,4292840,Mangas,1116378,Cai LaC Seb Neb Yas Krv,4254865,MICASA,897173,Krv Yas Dan Jor Mar Oli,20,Vex(7422) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Oli(11064) Alb(10154) Fen(10154)  ###  Axe(2970),183303,46347
20241111,11/11 16:08,23402789,Ragto,1126517,Alb Dor Iri Hei Mor Krv,4489790,Ap4ihh,996047,Gal K'A Yas Dan The Axe,20,Mer(10252) Bis(10364) Alb(11064) Axe(11064) Oli(11064),Oli(9428) Fen(5956) Alb(10154) Cai(6484) Axe(10154),183303,46347
20241111,11/11 15:37,4292840,Mangas,1116378,Cai LaC Seb Neb Yas Krv,4742986,Ojo,1048528,Krv Yas Kei Mor Mar Axe,20,Vex(7422) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Alb(11064) Cai(11064) Fen(11064) Axe(10954) Oli(11064),183303,46347
20241111,11/11 14:02,4712527,HRCAK,1160235,Alb Mar Jhu Cel Yas Aur,4781852,BaianoTheBest,1101011,Krv Yas Dan Seb Mar Axe,20,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Oli(9902) Alb(10154) Cai(10154)  ###  Axe(10154),183303,46347
20241111,11/11 14:21,4208957,patlacoche,1185346,Axe Mar Seb Dan K'A Krv,11089917,КИЯНИН,1051572,Dan Neb Seb Iri Dor Axe,20,Axe(11064) Alb(11064) Cai(11064) Mar(11064) Oli(11064),Fen(7580) Cai(4773) Oli(4773) Alb(11064) Axe(11064),183303,46347
20241109,09/11 21:11,4411696,Feinripp,993854,Axe Faf Jor Seb Neb Jhu,4260614,Кречет,1133518,Ast Cel Ami Neb Lia Axe,20,Mar(9018) Oli(11064) Alb(11064) Cai(11064) Fen(10406),Oli(11064) Bis(11064) Axe(11064) Cai(11064) Alb(11064),183303,38247
20241109,09/11 21:59,4529972,Team ICE,1094411,Axe Mar Fac Seb K'A Krv,4378306,Ставр,1068990,Dan Neb Seb LaC Iri Axe,20,###  Axe(11064) Alb(7129) Fen(10154) Oli(11064),Cai(11064)  ###  Fen(11064) Vex(9062) Alb(11064),183303,38247
20241109,09/11 12:19,4712527,HRCAK,1160090,Alb Mar Jhu Cel Yas Aur,4795001,Коваль,1102234,Dan Neb Seb Hei Jet Cai,20,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Cai(11064)  ###  Alb(11064) Axe(11064) Oli(11064),183303,38247
20241109,09/11 16:40,23402789,Ragto,1131702,Axe Dor Iri Hei Cel Ruf,4825751,Falcon Nix,1168157,Dan Jhu Neb Seb Iri Axe,20,Axe(11064) Bis(10364) Alb(11064) Mer(9494) Oli(11064),Cai(11064) Vex(10154)  ###  Alb(11064) Oli(11064),183303,38247
20241109,09/11 17:08,4868542,stratis,930343,Cai Pol Aug Ori Neb Aur,45475382,Радегаст,1023264,Aur Neb Hei Ori Dor Axe,20,Kho(10728) Alb(9292) Mer(11064)  ###  Cai(11064),Oli(11064) Cai(11064) Axe(11064) Kho(11064) Mer(11064),183303,38247
20241109,09/11 16:19,4668830,TrumpReturns,1126963,Axe Fac Seb Kai K'A Aur,45476935,Хроник Хаоса,1072144,Dan Isa Seb Iri Mar Axe,20,Mar(8108) Alb(11064) Axe(11064) Vex(10154) Cai(11064),Cai(11064) Oli(11064) Alb(11064) Bis(11064) Axe(11064),183303,38247
20241109,09/11 16:24,4668830,TrumpReturns,1076403,Axe Iri Seb Isa K'A Aur,52672397,Dalar,1106862,Aur Ara Iri Dor Hel Axe,20,Bis(8108) Alb(11064) Oli(9018) Vex(10154) Cai(11064),Cai(11008) Mar(9018) Oli(11064) Mer(11064) Bis(11064),183303,38247
20241109,09/11 17:10,4868542,stratis,930343,Cai Pol Aug Ori Neb Aur,4181126,Сварог,1136775,Aur Kri Cel Seb Lrs Axe,11,Kho(10728) Alb(9292) Mer(11064)  ###  Cai(11064),Cai(11064) Mer(11064) Axe(11064) Alb(9428) Kho(10812),183303,38247
20241109,09/11 16:52,4292840,Mangas,1115884,Cai LaC Seb Neb Yas Krv,4181126,Сварог,1136775,Aur Kri Cel Seb Lrs Axe,9,Vex(7092) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Cai(11064) Mer(11064) Axe(11064) Alb(9428) Kho(10812),183303,38247
20241109,09/11 12:19,4712527,HRCAK,1160090,Alb Mar Jhu Cel Yas Aur,4257212,Василий,1109144,Krv Isa Jhu Seb Mar Axe,7,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Oli(11064) Mar(10225) Fen(11064) Alb(11064) Axe(10714),183303,38247
20241109,09/11 16:53,4292840,Mangas,1115884,Cai LaC Seb Neb Yas Krv,21554377,Kagami,1147954,Ruf Seb Hei Iri Dor Axe,7,Vex(7092) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Oli(11064) Fen(10987) Alb(11064) Bis(11064) Axe(11064),183303,38247
20241109,09/11 21:58,4529972,Team ICE,1094411,Axe Mar Fac Seb K'A Krv,4612994,УМНИЦА,1090592,Ruf Dan Seb Iri Mar Axe,2,###  Axe(11064) Alb(7129) Fen(10154) Oli(11064),Oli(11064) Cai(11064) Fen(11064) Alb(11064) Axe(11064),183303,38247
20241108,08/11 18:35,4454896,Team D,1126733,Axe Hel Iri Ori Neb Aur,4285270,Mogami,1116418,Krv K'A Yas Kai Seb Oli,20,Mer(6676) Oli(11064) Axe(11064)  ###  Cai(11064),Oli(11064) Fen(9428) Cai(9428) Axe(10114) Alb(11064),183303,38806
20241108,08/11 19:01,23402789,Ragto,1123372,Alb Dor Iri Hei Mor Krv,4325679,sakurakko,1098581,Krv Dan Seb Iri Dor Axe,20,Mer(9494) Bis(10364) Alb(11064) Axe(11064) Oli(11064),Oli(11064) Cai(9428) Fen(7804) Alb(9428) Axe(11064),183303,38806
20241108,08/11 13:12,4712527,HRCAK,1159835,Alb Mar Jhu Cel Yas Aur,4415886,TAKAYUU,1040357,Krv K'A Yas Ori Mar Oli,20,Oli(11064) Fen(11064) Axe(11064) Alb(11064) Cai(11064),Oli(11064) Fen(4198) Alb(5956) Bis(4729) Axe(11064),183303,38806
20241108,08/11 13:04,4292840,Mangas,1114012,Cai LaC Seb Neb Yas Krv,4434255,hououki,1132798,Ruf Dan Neb Seb Mar Axe,20,Vex(6982) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Oli(9428) Fen(11064) Cai(11064) Alb(11064) Axe(11064),183303,38806
20241108,08/11 16:56,4868542,stratis,1127469,Axe Hel Dor Ori Neb Aur,4453006,Flat,1179020,Ast Dan Cel Seb Iri Axe,20,Kho(10602) Mer(11064) Axe(11064)  ###  Cai(11064),Bis(11064) Cai(11064) Axe(11064) Alb(11064) Oli(11064),183303,38806
20241108,08/11 17:09,4411696,Feinripp,1061852,Axe Jet Dor Lia Yas Kay,4499882,Erdimain,1111988,Ast Gal May Art The Fen,20,Axe(11064) Mer(7394) Mar(9018) Cai(11064) Bis(7394),Oli(11064) Alb(9888) Axe(7804) Fen(11064) Mer(7804),183303,38806
20241108,08/11 18:34,4454896,Team D,1129009,Axe Iri Ori Neb Isa Aur,4621490,Teamel VUR,1020524,Aur Dan Neb Seb Mar Mar,20,Alb(11064) Axe(11064)  ###  Oli(11064) Cai(11064),Mer(9428) Fen(5947) Cai(9428) Alb(9428) Axe(9428),183303,38806
20241108,08/11 19:02,23402789,Ragto,1115629,Alb Iri Neb Mor Kei Krv,4750768,Fron,935517,Ruf Ami Neb Hei Pol Axe,20,Alb(11064) Cai(9018) Axe(11064) Fen(7804) Oli(11064),Oli(11064) Axe(9428) Cai(9428) Alb(9428) Kho(9428),183303,38806
20241108,08/11 17:00,4868542,stratis,967119,Axe Aug Ori Neb Mor Aur,4820170,Butch,1077598,Ruf Ast Neb Hei Aid Kho,20,Kho(10602) Mer(11064)  ###  Axe(11064) Cai(11064),Bis(9428) Oli(11064) Cai(11064) Alb(11064) Kho(11064),183303,38806
20241108,08/11 19:01,4668830,TrumpReturns,1126963,Axe Fac Seb Kai K'A Aur,8607691,Drug addiction,1119001,Krv Dan Kei Seb Mar Alb,20,Bis(8108) Alb(11064) Axe(11064) Vex(10154) Cai(11064),Oli(11064) Cai(11064) Alb(11064)  ###  Axe(11064),183303,38806
20241108,08/11 12:34,4208957,patlacoche,1189687,Axe Mar Seb Neb K'A Krv,20927669,Hi-Ji,1054237,Aur Qin Cel Iri Mar Axe,20,Axe(11064) Alb(11064) Cai(11064) Mar(11064) Oli(11064),Axe(10378) Fen(9428) Mer(9428) Alb(9538) Oli(7914),183303,38806
